	char_costume	char_popular	character	costume	parameter	rank
5746	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5747	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5748	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5749	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5750	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5751	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5752	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5753	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5754	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5755	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5756	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5757	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5758	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5759	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5760	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5761	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5762	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5763	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5764	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5765	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5766	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5767	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5768	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5769	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5770	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5771	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5772	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5773	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5774	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5775	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5776	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5777	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5778	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5779	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5780	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5781	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5782	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5783	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5784	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5785	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5786	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5787	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5788	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5789	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5790	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5791	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5792	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5793	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5794	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5795	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5796	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5797	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5798	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5799	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5800	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5801	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5802	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5803	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5804	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5805	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5806	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5807	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5808	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5809	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5810	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5811	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5812	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5813	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5814	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5815	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5816	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5817	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5818	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5819	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5820	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5821	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5822	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5823	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5824	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5825	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5826	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5827	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5828	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5829	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5830	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5831	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5832	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5833	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5834	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5835	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5836	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5837	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5838	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5839	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5840	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5841	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5842	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5843	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5844	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5845	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5846	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5847	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5848	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5849	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5850	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5851	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5852	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5853	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5854	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5855	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5856	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5857	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5858	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5859	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5860	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5861	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5862	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5863	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5864	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5865	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5866	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5867	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5868	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5869	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5870	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5871	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5872	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5873	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5874	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5875	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5876	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5877	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5878	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5879	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5880	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5881	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5882	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5883	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5884	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5885	Storm (casual)	Storm	Storm = Ororo Munroe	casual	speech	5
5886	Storm (casual)	Storm	Storm = Ororo Munroe	casual	thought	5
5887	Storm (casual)	Storm	Storm = Ororo Munroe	casual	narrative	5
5888	Storm (casual)	Storm	Storm = Ororo Munroe	casual	depicted	5
5889	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5890	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5891	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5892	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5893	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5894	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5895	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5896	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5897	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5898	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5899	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5900	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5901	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5902	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5903	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5904	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5905	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5906	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5907	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5908	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5909	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5910	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5911	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5912	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5913	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5914	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5915	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5916	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5917	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5918	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5919	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5920	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5921	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5922	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5923	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5924	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5925	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5926	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5927	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5928	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5929	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5930	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5931	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5932	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5933	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5934	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5935	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5936	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5937	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5938	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5939	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5940	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5941	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5942	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5943	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5944	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5945	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5946	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5947	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5948	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5949	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5950	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5951	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5952	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5953	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5954	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5955	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5956	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5957	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5958	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5959	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5960	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5961	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5962	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5963	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5964	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5965	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5966	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5967	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5968	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5969	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5970	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5971	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5972	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5973	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5974	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5975	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5976	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5977	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5978	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5979	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5980	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5981	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5982	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5983	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5984	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5985	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5986	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5987	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5988	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5989	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5990	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5991	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5992	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5993	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5994	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5995	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
5996	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
5997	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
5998	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
5999	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6000	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6001	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6002	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6003	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6004	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6005	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6006	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6007	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6008	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6009	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6010	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6011	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6012	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6013	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6014	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6015	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6016	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6017	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6018	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6019	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6020	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6021	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6022	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6023	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6024	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6025	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6026	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6027	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6028	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6029	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6030	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
6031	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	narrative	1
6032	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	depicted	1
6033	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	speech	1
6034	Wolverine (costumed)   	Wolverine	Wolverine = Logan	costumed	thought	1
