	Country	Date
R55976	SVK	8/2/20
R55977	SVK	8/3/20
R55978	SVK	8/4/20
R55979	SVK	8/5/20
R55980	SVK	8/6/20
R55981	SVK	8/7/20
R55982	SVK	8/8/20
R55983	SVK	8/9/20
R55984	SVK	8/10/20
R55985	SVK	8/11/20
R55986	SVK	8/12/20
R55987	SVK	8/13/20
R55988	SVK	8/14/20
R55989	SVK	8/15/20
R55990	SVK	8/16/20
R55991	SVK	8/17/20
R55992	SVK	8/18/20
R55993	SVK	8/19/20
R55994	SVK	8/20/20
R55995	SVK	8/21/20
R55996	SVK	8/22/20
R55997	SVK	8/23/20
R55998	SVK	8/24/20
R55999	SVK	8/25/20
R56000	SVK	8/26/20
R56001	SVK	8/27/20
R56002	SVK	8/28/20
R56003	SVK	8/29/20
R56004	SVK	8/30/20
R56005	SVK	8/31/20
R56006	SVK	9/1/20
R56007	SVK	9/2/20
R56008	SVK	9/3/20
R56009	SVK	9/4/20
R56010	SVK	9/5/20
R56011	SVK	9/6/20
R56012	SVK	9/7/20
R56013	SVK	9/8/20
R56014	SVK	9/9/20
R56015	SVK	9/10/20
R56016	SVK	9/11/20
R56017	SVK	9/12/20
R56018	SVK	9/13/20
R56019	SVK	9/14/20
R56020	SVK	9/15/20
R56021	SVK	9/16/20
R56022	SVK	9/17/20
R56023	SVK	9/18/20
R56024	SVK	9/19/20
R56025	SVK	9/20/20
R56026	SVK	9/21/20
R56027	SVK	9/22/20
R56028	SVK	9/23/20
R56029	SVK	9/24/20
R56030	SVK	9/25/20
R56031	SVK	9/26/20
R56032	SVK	9/27/20
R56033	SVK	9/28/20
R56034	SVK	9/29/20
R56035	SVK	9/30/20
R56036	SVK	10/1/20
R56037	SVK	10/2/20
R56038	SVK	10/3/20
R56039	SVK	10/4/20
R56040	SVK	10/5/20
R56041	SVK	10/6/20
R56042	SVK	10/7/20
R56043	SVK	10/8/20
R56044	SVK	10/9/20
R56045	SVK	10/10/20
R56046	SVK	10/11/20
R56047	SVK	10/12/20
R56048	SVK	10/13/20
R56049	SVK	10/14/20
R56050	SVK	10/15/20
R56051	SVK	10/16/20
R56052	SVK	10/17/20
R56053	SVK	10/18/20
R56054	SVK	10/19/20
R56055	SVK	10/20/20
R56056	SVK	10/21/20
R56057	SVK	10/22/20
R56058	SVK	10/23/20
R56059	SVK	10/24/20
R56060	SVK	10/25/20
R56061	SVK	10/26/20
R56062	SVK	10/27/20
R56063	SVK	10/28/20
R56064	SVK	10/29/20
R56065	SVK	10/30/20
R56066	SVK	10/31/20
R56067	SVK	11/1/20
R56068	SVK	11/2/20
R56069	SVK	11/3/20
R56070	SVK	11/4/20
R56071	SVK	11/5/20
R56072	SVK	11/6/20
R56073	SVK	11/7/20
R56074	SVK	11/8/20
R56075	SVK	11/9/20
R56076	SVK	11/10/20
R56077	SVK	11/11/20
R56078	SVK	11/12/20
R56079	SVK	11/13/20
R56080	SVK	11/14/20
R56081	SVK	11/15/20
R56082	SVK	11/16/20
R56083	SVK	11/17/20
R56084	SVK	11/18/20
R56085	SVK	11/19/20
R56086	SVK	11/20/20
R56087	SVK	11/21/20
R56088	SVK	11/22/20
R56089	SVK	11/23/20
R56090	SVK	11/24/20
R56091	SVK	11/25/20
R56092	SVK	11/26/20
R56093	SVK	11/27/20
R56094	SVK	11/28/20
R56095	SVK	11/29/20
R56096	SVK	11/30/20
R56097	SVK	12/1/20
R56098	SVK	12/2/20
R56099	SVK	12/3/20
R56100	SVK	12/4/20
R56101	SVK	12/5/20
R56102	SVK	12/6/20
R56103	SVK	12/7/20
R56104	SVK	12/8/20
R56105	SVK	12/9/20
R56106	SVK	12/10/20
R56107	SVK	12/11/20
R56108	SVK	12/12/20
R56109	SVK	12/13/20
R56110	SVK	12/14/20
R56111	SVK	12/15/20
R56112	SVK	12/16/20
R56113	SVK	12/17/20
R56114	SVK	12/18/20
R56115	SVK	12/19/20
R56116	SVK	12/20/20
R56117	SVK	12/21/20
R56118	SVK	12/22/20
R56119	SVK	12/23/20
R56120	SVK	12/24/20
R56121	SVK	12/25/20
R56122	SVK	12/26/20
R56123	SVK	12/27/20
R56124	SVK	12/28/20
R56125	SVK	12/29/20
R56126	SVK	12/30/20
R56127	SVK	12/31/20
R56128	SVK	1/1/21
R56129	SVK	1/2/21
R56130	SVK	1/3/21
R56131	SVK	1/4/21
R56132	SVK	1/5/21
R56133	SVK	1/6/21
R56134	SVK	1/7/21
R56135	SVK	1/8/21
R56136	SVK	1/9/21
R56137	SVK	1/10/21
R56138	SVK	1/11/21
R56139	SVK	1/12/21
R56140	SVK	1/13/21
R56141	SVK	1/14/21
R56142	SVK	1/15/21
R56143	SVK	1/16/21
R56144	SVK	1/17/21
R56145	SVK	1/18/21
R56146	SVK	1/19/21
R56147	SVK	1/20/21
R56148	SVK	1/21/21
R56149	SVK	1/22/21
R56150	SVK	1/23/21
R56151	SVK	1/24/21
R56152	SVK	1/25/21
R56153	SVK	1/26/21
R56154	SVK	1/27/21
R56155	SVK	1/28/21
R56156	SVK	1/29/21
R56157	SVK	1/30/21
R56158	SVK	1/31/21
R56159	SVK	2/1/21
R56160	SVK	2/2/21
R56161	SVK	2/3/21
R56162	SVK	2/4/21
R56163	SVK	2/5/21
R56164	SVK	2/6/21
R56165	SVK	2/7/21
R56166	SVK	2/8/21
R56167	SVK	2/9/21
R56168	SVK	2/10/21
R56169	SVK	2/11/21
R56170	SVK	2/12/21
R56171	SVK	2/13/21
R56172	SVK	2/14/21
R56173	SVK	2/15/21
R56174	SVK	2/16/21
R56175	SVK	2/17/21
R56176	SVK	2/18/21
R56177	SVK	2/19/21
R56178	SVK	2/20/21
R56179	SVK	2/21/21
R56180	SVK	2/22/21
R56181	SVK	2/23/21
R56182	SVK	2/24/21
R56183	SVK	2/25/21
R56184	SVK	2/26/21
R56185	SVK	2/27/21
R56186	SVK	2/28/21
R56187	SVK	3/1/21
R56188	SVK	3/2/21
R56189	SVK	3/3/21
R56190	SVK	3/4/21
R56191	SVK	3/5/21
R56192	SVK	3/6/21
R56193	SVN	2/2/20
R56194	SVN	2/3/20
R56195	SVN	2/4/20
R56196	SVN	2/5/20
R56197	SVN	2/6/20
R56198	SVN	2/7/20
R56199	SVN	2/8/20
R56200	SVN	2/9/20
R56201	SVN	2/10/20
R56202	SVN	2/11/20
R56203	SVN	2/12/20
R56204	SVN	2/13/20
R56205	SVN	2/14/20
R56206	SVN	2/15/20
R56207	SVN	2/16/20
R56208	SVN	2/17/20
R56209	SVN	2/18/20
R56210	SVN	2/19/20
R56211	SVN	2/20/20
R56212	SVN	2/21/20
R56213	SVN	2/22/20
R56214	SVN	2/23/20
R56215	SVN	2/24/20
R56216	SVN	2/25/20
R56217	SVN	2/26/20
R56218	SVN	2/27/20
R56219	SVN	2/28/20
R56220	SVN	2/29/20
R56221	SVN	3/1/20
R56222	SVN	3/2/20
R56223	SVN	3/3/20
R56224	SVN	3/4/20
R56225	SVN	3/5/20
R56226	SVN	3/6/20
R56227	SVN	3/7/20
R56228	SVN	3/8/20
R56229	SVN	3/9/20
R56230	SVN	3/10/20
R56231	SVN	3/11/20
R56232	SVN	3/12/20
R56233	SVN	3/13/20
R56234	SVN	3/14/20
R56235	SVN	3/15/20
R56236	SVN	3/16/20
R56237	SVN	3/17/20
R56238	SVN	3/18/20
R56239	SVN	3/19/20
R56240	SVN	3/20/20
R56241	SVN	3/21/20
R56242	SVN	3/22/20
R56243	SVN	3/23/20
R56244	SVN	3/24/20
R56245	SVN	3/25/20
R56246	SVN	3/26/20
R56247	SVN	3/27/20
R56248	SVN	3/28/20
R56249	SVN	3/29/20
R56250	SVN	3/30/20
R56251	SVN	3/31/20
R56252	SVN	4/1/20
R56253	SVN	4/2/20
R56254	SVN	4/3/20
R56255	SVN	4/4/20
R56256	SVN	4/5/20
R56257	SVN	4/6/20
R56258	SVN	4/7/20
R56259	SVN	4/8/20
R56260	SVN	4/9/20
R56261	SVN	4/10/20
R56262	SVN	4/11/20
R56263	SVN	4/12/20
R56264	SVN	4/13/20
R56265	SVN	4/14/20
R56266	SVN	4/15/20
R56267	SVN	4/16/20
R56268	SVN	4/17/20
R56269	SVN	4/18/20
R56270	SVN	4/19/20
R56271	SVN	4/20/20
R56272	SVN	4/21/20
R56273	SVN	4/22/20
R56274	SVN	4/23/20
R56275	SVN	4/24/20
R56276	SVN	4/25/20
R56277	SVN	4/26/20
R56278	SVN	4/27/20
R56279	SVN	4/28/20
R56280	SVN	4/29/20
R56281	SVN	4/30/20
R56282	SVN	5/1/20
R56283	SVN	5/2/20
R56284	SVN	5/3/20
R56285	SVN	5/4/20
R56286	SVN	5/5/20
R56287	SVN	5/6/20
R56288	SVN	5/7/20
R56289	SVN	5/8/20
R56290	SVN	5/9/20
R56291	SVN	5/10/20
R56292	SVN	5/11/20
R56293	SVN	5/12/20
R56294	SVN	5/13/20
R56295	SVN	5/14/20
R56296	SVN	5/15/20
R56297	SVN	5/16/20
R56298	SVN	5/17/20
R56299	SVN	5/18/20
R56300	SVN	5/19/20
R56301	SVN	5/20/20
R56302	SVN	5/21/20
R56303	SVN	5/22/20
R56304	SVN	5/23/20
R56305	SVN	5/24/20
R56306	SVN	5/25/20
R56307	SVN	5/26/20
R56308	SVN	5/27/20
R56309	SVN	5/28/20
R56310	SVN	5/29/20
R56311	SVN	5/30/20
R56312	SVN	5/31/20
R56313	SVN	6/1/20
R56314	SVN	6/2/20
R56315	SVN	6/3/20
R56316	SVN	6/4/20
R56317	SVN	6/5/20
R56318	SVN	6/6/20
R56319	SVN	6/7/20
R56320	SVN	6/8/20
R56321	SVN	6/9/20
R56322	SVN	6/10/20
R56323	SVN	6/11/20
R56324	SVN	6/12/20
R56325	SVN	6/13/20
R56326	SVN	6/14/20
R56327	SVN	6/15/20
R56328	SVN	6/16/20
R56329	SVN	6/17/20
R56330	SVN	6/18/20
R56331	SVN	6/19/20
R56332	SVN	6/20/20
R56333	SVN	6/21/20
R56334	SVN	6/22/20
R56335	SVN	6/23/20
R56336	SVN	6/24/20
R56337	SVN	6/25/20
R56338	SVN	6/26/20
R56339	SVN	6/27/20
R56340	SVN	6/28/20
R56341	SVN	6/29/20
R56342	SVN	6/30/20
R56343	SVN	7/1/20
R56344	SVN	7/2/20
R56345	SVN	7/3/20
R56346	SVN	7/4/20
R56347	SVN	7/5/20
R56348	SVN	7/6/20
R56349	SVN	7/7/20
R56350	SVN	7/8/20
R56351	SVN	7/9/20
R56352	SVN	7/10/20
R56353	SVN	7/11/20
R56354	SVN	7/12/20
R56355	SVN	7/13/20
R56356	SVN	7/14/20
R56357	SVN	7/15/20
R56358	SVN	7/16/20
R56359	SVN	7/17/20
R56360	SVN	7/18/20
R56361	SVN	7/19/20
R56362	SVN	7/20/20
R56363	SVN	7/21/20
R56364	SVN	7/22/20
R56365	SVN	7/23/20
R56366	SVN	7/24/20
R56367	SVN	7/25/20
R56368	SVN	7/26/20
R56369	SVN	7/27/20
R56370	SVN	7/28/20
R56371	SVN	7/29/20
R56372	SVN	7/30/20
R56373	SVN	7/31/20
R56374	SVN	8/1/20
R56375	SVN	8/2/20
R56376	SVN	8/3/20
R56377	SVN	8/4/20
R56378	SVN	8/5/20
R56379	SVN	8/6/20
R56380	SVN	8/7/20
R56381	SVN	8/8/20
R56382	SVN	8/9/20
R56383	SVN	8/10/20
R56384	SVN	8/11/20
R56385	SVN	8/12/20
R56386	SVN	8/13/20
R56387	SVN	8/14/20
R56388	SVN	8/15/20
R56389	SVN	8/16/20
R56390	SVN	8/17/20
R56391	SVN	8/18/20
R56392	SVN	8/19/20
R56393	SVN	8/20/20
R56394	SVN	8/21/20
R56395	SVN	8/22/20
R56396	SVN	8/23/20
R56397	SVN	8/24/20
R56398	SVN	8/25/20
R56399	SVN	8/26/20
R56400	SVN	8/27/20
R56401	SVN	8/28/20
R56402	SVN	8/29/20
R56403	SVN	8/30/20
R56404	SVN	8/31/20
R56405	SVN	9/1/20
R56406	SVN	9/2/20
R56407	SVN	9/3/20
R56408	SVN	9/4/20
R56409	SVN	9/5/20
R56410	SVN	9/6/20
R56411	SVN	9/7/20
R56412	SVN	9/8/20
R56413	SVN	9/9/20
R56414	SVN	9/10/20
R56415	SVN	9/11/20
R56416	SVN	9/12/20
R56417	SVN	9/13/20
R56418	SVN	9/14/20
R56419	SVN	9/15/20
R56420	SVN	9/16/20
R56421	SVN	9/17/20
R56422	SVN	9/18/20
R56423	SVN	9/19/20
R56424	SVN	9/20/20
R56425	SVN	9/21/20
R56426	SVN	9/22/20
R56427	SVN	9/23/20
R56428	SVN	9/24/20
R56429	SVN	9/25/20
R56430	SVN	9/26/20
R56431	SVN	9/27/20
R56432	SVN	9/28/20
R56433	SVN	9/29/20
R56434	SVN	9/30/20
R56435	SVN	10/1/20
R56436	SVN	10/2/20
R56437	SVN	10/3/20
R56438	SVN	10/4/20
R56439	SVN	10/5/20
R56440	SVN	10/6/20
R56441	SVN	10/7/20
R56442	SVN	10/8/20
R56443	SVN	10/9/20
R56444	SVN	10/10/20
R56445	SVN	10/11/20
R56446	SVN	10/12/20
R56447	SVN	10/13/20
R56448	SVN	10/14/20
R56449	SVN	10/15/20
R56450	SVN	10/16/20
R56451	SVN	10/17/20
R56452	SVN	10/18/20
R56453	SVN	10/19/20
R56454	SVN	10/20/20
R56455	SVN	10/21/20
R56456	SVN	10/22/20
R56457	SVN	10/23/20
R56458	SVN	10/24/20
R56459	SVN	10/25/20
R56460	SVN	10/26/20
R56461	SVN	10/27/20
R56462	SVN	10/28/20
R56463	SVN	10/29/20
R56464	SVN	10/30/20
R56465	SVN	10/31/20
R56466	SVN	11/1/20
R56467	SVN	11/2/20
R56468	SVN	11/3/20
R56469	SVN	11/4/20
R56470	SVN	11/5/20
R56471	SVN	11/6/20
R56472	SVN	11/7/20
R56473	SVN	11/8/20
R56474	SVN	11/9/20
R56475	SVN	11/10/20
R56476	SVN	11/11/20
R56477	SVN	11/12/20
R56478	SVN	11/13/20
R56479	SVN	11/14/20
R56480	SVN	11/15/20
R56481	SVN	11/16/20
R56482	SVN	11/17/20
R56483	SVN	11/18/20
R56484	SVN	11/19/20
R56485	SVN	11/20/20
R56486	SVN	11/21/20
R56487	SVN	11/22/20
R56488	SVN	11/23/20
R56489	SVN	11/24/20
R56490	SVN	11/25/20
R56491	SVN	11/26/20
R56492	SVN	11/27/20
R56493	SVN	11/28/20
R56494	SVN	11/29/20
R56495	SVN	11/30/20
R56496	SVN	12/1/20
R56497	SVN	12/2/20
R56498	SVN	12/3/20
R56499	SVN	12/4/20
R56500	SVN	12/5/20
R56501	SVN	12/6/20
R56502	SVN	12/7/20
R56503	SVN	12/8/20
R56504	SVN	12/9/20
R56505	SVN	12/10/20
R56506	SVN	12/11/20
R56507	SVN	12/12/20
R56508	SVN	12/13/20
R56509	SVN	12/14/20
R56510	SVN	12/15/20
R56511	SVN	12/16/20
R56512	SVN	12/17/20
R56513	SVN	12/18/20
R56514	SVN	12/19/20
R56515	SVN	12/20/20
R56516	SVN	12/21/20
R56517	SVN	12/22/20
R56518	SVN	12/23/20
R56519	SVN	12/24/20
R56520	SVN	12/25/20
R56521	SVN	12/26/20
R56522	SVN	12/27/20
R56523	SVN	12/28/20
R56524	SVN	12/29/20
R56525	SVN	12/30/20
R56526	SVN	12/31/20
R56527	SVN	1/1/21
R56528	SVN	1/2/21
R56529	SVN	1/3/21
R56530	SVN	1/4/21
R56531	SVN	1/5/21
R56532	SVN	1/6/21
R56533	SVN	1/7/21
R56534	SVN	1/8/21
R56535	SVN	1/9/21
R56536	SVN	1/10/21
R56537	SVN	1/11/21
R56538	SVN	1/12/21
R56539	SVN	1/13/21
R56540	SVN	1/14/21
R56541	SVN	1/15/21
R56542	SVN	1/16/21
R56543	SVN	1/17/21
R56544	SVN	1/18/21
R56545	SVN	1/19/21
R56546	SVN	1/20/21
R56547	SVN	1/21/21
R56548	SVN	1/22/21
R56549	SVN	1/23/21
R56550	SVN	1/24/21
R56551	SVN	1/25/21
R56552	SVN	1/26/21
R56553	SVN	1/27/21
R56554	SVN	1/28/21
R56555	SVN	1/29/21
R56556	SVN	1/30/21
R56557	SVN	1/31/21
R56558	SVN	2/1/21
R56559	SVN	2/2/21
R56560	SVN	2/3/21
R56561	SVN	2/4/21
R56562	SVN	2/5/21
R56563	SVN	2/6/21
R56564	SVN	2/7/21
R56565	SVN	2/8/21
R56566	SVN	2/9/21
R56567	SVN	2/10/21
R56568	SVN	2/11/21
R56569	SVN	2/12/21
R56570	SVN	2/13/21
R56571	SVN	2/14/21
R56572	SVN	2/15/21
R56573	SVN	2/16/21
R56574	SVN	2/17/21
R56575	SVN	2/18/21
R56576	SVN	2/19/21
R56577	SVN	2/20/21
R56578	SVN	2/21/21
R56579	SVN	2/22/21
R56580	SVN	2/23/21
R56581	SVN	2/24/21
R56582	SVN	2/25/21
R56583	SVN	2/26/21
R56584	SVN	2/27/21
R56585	SVN	2/28/21
R56586	SVN	3/1/21
R56587	SVN	3/2/21
R56588	SVN	3/3/21
R56589	SVN	3/4/21
R56590	SVN	3/5/21
R56591	SVN	3/6/21
R56592	SLB	10/12/20
R56593	SLB	10/13/20
R56594	SLB	10/14/20
R56595	SLB	10/15/20
R56596	SLB	10/16/20
R56597	SLB	10/17/20
R56598	SLB	10/18/20
R56599	SLB	10/19/20
R56600	SLB	10/20/20
R56601	SLB	10/21/20
R56602	SLB	10/22/20
R56603	SLB	10/23/20
R56604	SLB	10/24/20
R56605	SLB	10/25/20
R56606	SLB	10/26/20
R56607	SLB	10/27/20
R56608	SLB	10/28/20
R56609	SLB	10/29/20
R56610	SLB	10/30/20
R56611	SLB	10/31/20
R56612	SLB	11/1/20
R56613	SLB	11/2/20
R56614	SLB	11/3/20
R56615	SLB	11/4/20
R56616	SLB	11/5/20
R56617	SLB	11/6/20
R56618	SLB	11/7/20
R56619	SLB	11/8/20
R56620	SLB	11/9/20
R56621	SLB	11/10/20
R56622	SLB	11/11/20
R56623	SLB	11/12/20
R56624	SLB	11/13/20
R56625	SLB	11/14/20
R56626	SLB	11/15/20
R56627	SLB	11/16/20
R56628	SLB	11/17/20
R56629	SLB	11/18/20
R56630	SLB	11/19/20
R56631	SLB	11/20/20
R56632	SLB	11/21/20
R56633	SLB	11/22/20
R56634	SLB	11/23/20
R56635	SLB	11/24/20
R56636	SLB	11/25/20
R56637	SLB	11/26/20
R56638	SLB	11/27/20
R56639	SLB	11/28/20
R56640	SLB	11/29/20
R56641	SLB	11/30/20
R56642	SLB	12/1/20
R56643	SLB	12/2/20
R56644	SLB	12/3/20
R56645	SLB	12/4/20
R56646	SLB	12/5/20
R56647	SLB	12/6/20
R56648	SLB	12/7/20
R56649	SLB	12/8/20
R56650	SLB	12/9/20
R56651	SLB	12/10/20
R56652	SLB	12/11/20
R56653	SLB	12/12/20
R56654	SLB	12/13/20
R56655	SLB	12/14/20
R56656	SLB	12/15/20
R56657	SLB	12/16/20
R56658	SLB	12/17/20
R56659	SLB	12/18/20
R56660	SLB	12/19/20
R56661	SLB	12/20/20
R56662	SLB	12/21/20
R56663	SLB	12/22/20
R56664	SLB	12/23/20
R56665	SLB	12/24/20
R56666	SLB	12/25/20
R56667	SLB	12/26/20
R56668	SLB	12/27/20
R56669	SLB	12/28/20
R56670	SLB	12/29/20
R56671	SLB	12/30/20
R56672	SLB	12/31/20
R56673	SLB	1/1/21
R56674	SLB	1/2/21
R56675	SLB	1/3/21
R56676	SLB	1/4/21
R56677	SLB	1/5/21
R56678	SLB	1/6/21
R56679	SLB	1/7/21
R56680	SLB	1/8/21
R56681	SLB	1/9/21
R56682	SLB	1/10/21
R56683	SLB	1/11/21
R56684	SLB	1/12/21
R56685	SLB	1/13/21
R56686	SLB	1/14/21
R56687	SLB	1/15/21
R56688	SLB	1/16/21
R56689	SLB	1/17/21
R56690	SLB	1/18/21
R56691	SLB	1/19/21
R56692	SLB	1/20/21
R56693	SLB	1/21/21
R56694	SLB	1/22/21
R56695	SLB	1/23/21
R56696	SLB	1/24/21
R56697	SLB	1/25/21
R56698	SLB	1/26/21
R56699	SLB	1/27/21
R56700	SLB	1/28/21
R56701	SLB	1/29/21
R56702	SLB	1/30/21
R56703	SLB	1/31/21
R56704	SLB	2/1/21
R56705	SLB	2/2/21
R56706	SLB	2/3/21
R56707	SLB	2/4/21
R56708	SLB	2/5/21
R56709	SLB	2/6/21
R56710	SLB	2/7/21
R56711	SLB	2/8/21
R56712	SLB	2/9/21
R56713	SLB	2/10/21
R56714	SLB	2/11/21
R56715	SLB	2/12/21
R56716	SLB	2/13/21
R56717	SLB	2/14/21
R56718	SLB	2/15/21
R56719	SLB	2/16/21
R56720	SLB	2/17/21
R56721	SLB	2/18/21
R56722	SLB	2/19/21
R56723	SLB	2/20/21
R56724	SLB	2/21/21
R56725	SLB	2/22/21
R56726	SLB	2/23/21
R56727	SLB	2/24/21
R56728	SLB	2/25/21
R56729	SLB	2/26/21
R56730	SLB	2/27/21
R56731	SLB	2/28/21
R56732	SLB	3/1/21
R56733	SLB	3/2/21
R56734	SLB	3/3/21
R56735	SLB	3/4/21
R56736	SLB	3/5/21
R56737	SLB	3/6/21
R56738	SOM	3/16/20
R56739	SOM	3/17/20
R56740	SOM	3/18/20
R56741	SOM	3/19/20
R56742	SOM	3/20/20
R56743	SOM	3/21/20
R56744	SOM	3/22/20
R56745	SOM	3/23/20
R56746	SOM	3/24/20
R56747	SOM	3/25/20
R56748	SOM	3/26/20
R56749	SOM	3/27/20
R56750	SOM	3/28/20
R56751	SOM	3/29/20
R56752	SOM	3/30/20
R56753	SOM	3/31/20
R56754	SOM	4/1/20
R56755	SOM	4/2/20
R56756	SOM	4/3/20
R56757	SOM	4/4/20
R56758	SOM	4/5/20
R56759	SOM	4/6/20
R56760	SOM	4/7/20
R56761	SOM	4/8/20
R56762	SOM	4/9/20
R56763	SOM	4/10/20
R56764	SOM	4/11/20
R56765	SOM	4/12/20
R56766	SOM	4/13/20
R56767	SOM	4/14/20
R56768	SOM	4/15/20
R56769	SOM	4/16/20
R56770	SOM	4/17/20
R56771	SOM	4/18/20
R56772	SOM	4/19/20
R56773	SOM	4/20/20
R56774	SOM	4/21/20
R56775	SOM	4/22/20
R56776	SOM	4/23/20
R56777	SOM	4/24/20
R56778	SOM	4/25/20
R56779	SOM	4/26/20
R56780	SOM	4/27/20
R56781	SOM	4/28/20
R56782	SOM	4/29/20
R56783	SOM	4/30/20
R56784	SOM	5/1/20
R56785	SOM	5/2/20
R56786	SOM	5/3/20
R56787	SOM	5/4/20
R56788	SOM	5/5/20
R56789	SOM	5/6/20
R56790	SOM	5/7/20
R56791	SOM	5/8/20
R56792	SOM	5/9/20
R56793	SOM	5/10/20
R56794	SOM	5/11/20
R56795	SOM	5/12/20
R56796	SOM	5/13/20
R56797	SOM	5/14/20
R56798	SOM	5/15/20
R56799	SOM	5/16/20
R56800	SOM	5/17/20
R56801	SOM	5/18/20
R56802	SOM	5/19/20
R56803	SOM	5/20/20
R56804	SOM	5/21/20
R56805	SOM	5/22/20
R56806	SOM	5/23/20
R56807	SOM	5/24/20
R56808	SOM	5/25/20
R56809	SOM	5/26/20
R56810	SOM	5/27/20
R56811	SOM	5/28/20
R56812	SOM	5/29/20
R56813	SOM	5/30/20
R56814	SOM	5/31/20
R56815	SOM	6/1/20
R56816	SOM	6/2/20
R56817	SOM	6/3/20
R56818	SOM	6/4/20
R56819	SOM	6/5/20
R56820	SOM	6/6/20
R56821	SOM	6/7/20
R56822	SOM	6/8/20
R56823	SOM	6/9/20
R56824	SOM	6/10/20
R56825	SOM	6/11/20
R56826	SOM	6/12/20
R56827	SOM	6/13/20
R56828	SOM	6/14/20
R56829	SOM	6/15/20
R56830	SOM	6/16/20
R56831	SOM	6/17/20
R56832	SOM	6/18/20
R56833	SOM	6/19/20
R56834	SOM	6/20/20
R56835	SOM	6/21/20
R56836	SOM	6/22/20
R56837	SOM	6/23/20
R56838	SOM	6/24/20
R56839	SOM	6/25/20
R56840	SOM	6/26/20
R56841	SOM	6/27/20
R56842	SOM	6/28/20
R56843	SOM	6/29/20
R56844	SOM	6/30/20
R56845	SOM	7/1/20
R56846	SOM	7/2/20
R56847	SOM	7/3/20
R56848	SOM	7/4/20
R56849	SOM	7/5/20
R56850	SOM	7/6/20
R56851	SOM	7/7/20
R56852	SOM	7/8/20
R56853	SOM	7/9/20
R56854	SOM	7/10/20
R56855	SOM	7/11/20
R56856	SOM	7/12/20
R56857	SOM	7/13/20
R56858	SOM	7/14/20
R56859	SOM	7/15/20
R56860	SOM	7/16/20
R56861	SOM	7/17/20
R56862	SOM	7/18/20
R56863	SOM	7/19/20
R56864	SOM	7/20/20
R56865	SOM	7/21/20
R56866	SOM	7/22/20
R56867	SOM	7/23/20
R56868	SOM	7/24/20
R56869	SOM	7/25/20
R56870	SOM	7/26/20
R56871	SOM	7/27/20
R56872	SOM	7/28/20
R56873	SOM	7/29/20
R56874	SOM	7/30/20
R56875	SOM	7/31/20
R56876	SOM	8/1/20
R56877	SOM	8/2/20
R56878	SOM	8/3/20
R56879	SOM	8/4/20
R56880	SOM	8/5/20
R56881	SOM	8/6/20
R56882	SOM	8/7/20
R56883	SOM	8/8/20
R56884	SOM	8/9/20
R56885	SOM	8/10/20
R56886	SOM	8/11/20
R56887	SOM	8/12/20
R56888	SOM	8/13/20
R56889	SOM	8/14/20
R56890	SOM	8/15/20
R56891	SOM	8/16/20
R56892	SOM	8/17/20
R56893	SOM	8/18/20
R56894	SOM	8/19/20
R56895	SOM	8/20/20
R56896	SOM	8/21/20
R56897	SOM	8/22/20
R56898	SOM	8/23/20
R56899	SOM	8/24/20
R56900	SOM	8/25/20
R56901	SOM	8/26/20
R56902	SOM	8/27/20
R56903	SOM	8/28/20
R56904	SOM	8/29/20
R56905	SOM	8/30/20
R56906	SOM	8/31/20
R56907	SOM	9/1/20
R56908	SOM	9/2/20
R56909	SOM	9/3/20
R56910	SOM	9/4/20
R56911	SOM	9/5/20
R56912	SOM	9/6/20
R56913	SOM	9/7/20
R56914	SOM	9/8/20
R56915	SOM	9/9/20
R56916	SOM	9/10/20
R56917	SOM	9/11/20
R56918	SOM	9/12/20
R56919	SOM	9/13/20
R56920	SOM	9/14/20
R56921	SOM	9/15/20
R56922	SOM	9/16/20
R56923	SOM	9/17/20
R56924	SOM	9/18/20
R56925	SOM	9/19/20
R56926	SOM	9/20/20
R56927	SOM	9/21/20
R56928	SOM	9/22/20
R56929	SOM	9/23/20
R56930	SOM	9/24/20
R56931	SOM	9/25/20
R56932	SOM	9/26/20
R56933	SOM	9/27/20
R56934	SOM	9/28/20
R56935	SOM	9/29/20
R56936	SOM	9/30/20
R56937	SOM	10/1/20
R56938	SOM	10/2/20
R56939	SOM	10/3/20
R56940	SOM	10/4/20
R56941	SOM	10/5/20
R56942	SOM	10/6/20
R56943	SOM	10/7/20
R56944	SOM	10/8/20
R56945	SOM	10/9/20
R56946	SOM	10/10/20
R56947	SOM	10/11/20
R56948	SOM	10/12/20
R56949	SOM	10/13/20
R56950	SOM	10/14/20
R56951	SOM	10/15/20
R56952	SOM	10/16/20
R56953	SOM	10/17/20
R56954	SOM	10/18/20
R56955	SOM	10/19/20
R56956	SOM	10/20/20
R56957	SOM	10/21/20
R56958	SOM	10/22/20
R56959	SOM	10/23/20
R56960	SOM	10/24/20
R56961	SOM	10/25/20
R56962	SOM	10/26/20
R56963	SOM	10/27/20
R56964	SOM	10/28/20
R56965	SOM	10/29/20
R56966	SOM	10/30/20
R56967	SOM	10/31/20
R56968	SOM	11/1/20
R56969	SOM	11/2/20
R56970	SOM	11/3/20
R56971	SOM	11/4/20
R56972	SOM	11/5/20
R56973	SOM	11/6/20
R56974	SOM	11/7/20
